position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
369,UCkMXyyGeesi2odmWE74RFQg,"CÉSAR DEV - PYTHON",,2025-12-19T22:17:17.490283Z,,,2,0,1,https://yt3.ggpht.com/9XKtYBybfuq_xleKd47DdE7pFuL3cq6cV36YZ0A3SkNId8fICqxBFSY7U1a3L4oIMKFEYZQn=s800-c-k-c0x00ffffff-no-rj,,
370,UCOM5ysHJycWk-gKBtDzUQgg,"Python Algotrader ","We will be learning about algorithmic trading here happy coding :) ",2024-01-16T16:06:38.44658Z,,IN,58,26,1,https://yt3.ggpht.com/8CpbLYXpFaW0neEqmNyePcHB8jXiL2uJRtVGeAefEHAucb0vXYk4P30sG9AViY2mreuEmvYq5Q=s800-c-k-c0x00ffffff-no-rj,,"Action game|Gaming (parent topic)|Action-adventure game|Role-playing video game"
371,UCY-FEvHcXhJjGJqC-VT3rYQ,"Código Python",,2024-08-30T16:39:03.104904Z,,,16,4,3,https://yt3.ggpht.com/7vOaoh6e5Lxlxd7QoSUmsyIZK-BJQuJkyqeNX-j9_KZrshH6nrEDpy962cqxw4DK215owD71=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
372,UC5lgPoFAkxnA_DSHRlssX5Q,"Desenvolva Python",,2023-05-08T14:07:24.82182Z,,,55,3,2,https://yt3.ggpht.com/tWwd6s0_XHHqXhz4-K4oy38JbMw1e18KeIbWOWQOgH4LG4bfrxqsbmma4JznRZA70KU0VItf8w=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
373,UCvnjV4iD_9LUIqML89_XsQQ,"python forex blue print","Today’s trading industry is fully dominated by high-level algorithms. Unfortunately, many retail traders are trapped using cheap “black-box” robots that lack statistical foundations, let alone operational robustness. This video is designed to completely change that paradigm. We will not waste time discussing “magic indicators” or false promises of “instant profits.” Here, we focus on real-world facts: robust infrastructure, accurate data integrity, and mathematically sound risk management. I will break down the exact blueprint I use to build bots that not only look good on paper, but are proven to survive even the harshest market conditions. We will build a quantitative “Brain” using Python and a precise “Executor” through MQL5. If you are ready to stop being a speculator and start becoming a data-driven Quantitative Trader, let’s open the first page of this blueprint.",2022-01-22T23:08:26.745516Z,id,ID,2740,19,1,https://yt3.ggpht.com/h4DQVNCT-VsdabFXPAV7VSxHGey7HN0A5ZBbnxrAXk_g0WV6MlhEhctdnPFpxwi1mYOh-DzD0w=s800-c-k-c0x00ffffff-no-rj,"python|bot|beginner|strategy|tutorial|simple|traderpy|trading|algo|trading|tutorial|scalping|forex|money|python learning|python programming|python software|python trading bot|trading bot|algorithmic trading|python trading bot tutorial|python trading|build python trading bot|automated trading|trading algo|python programming for stock trading|trading bot python|algo trading|trading strategies|price action|live day trading|how to make money trading",Knowledge
374,UCvDGuGslgp59rLJ8IEQZE7w,"Senac Python","Python Básico para iniciantes da programação. https://www.youtube.com/@SenacPython?sub%20confirmation=1 ",2024-10-26T11:27:39.898773Z,,BR,85,26,3,https://yt3.ggpht.com/ClTuy_uauN1O90tYrBBHX86f9NBLfiPcF5NucnYn5BiQgbZ_KiK_TAFY5707Vc9lHsOd52j7qg=s800-c-k-c0x00ffffff-no-rj,"python|iniciantes|linguagem de programação","Technology|Knowledge|Lifestyle (parent topic)"
375,UCpMffkjeu52om8mB-POCovQ,Python__z,"Somos um canal sobre Python, ajudamos você a compreender a linguagem mais procurada pelas empresas",2017-11-22T00:42:42Z,,,0,85,0,https://yt3.ggpht.com/gpgCaGGUduJw5-BE0h76HCtfR4RDA4r6YBhsk9qkLI2p3wUXv3MaV-8fjOOFFHuVFSh8Tg4pelY=s800-c-k-c0x00ffffff-no-rj,,
376,UCAjvTtgSK_-UnVYagOnVFvg,"Amazing Python projects",,2021-01-12T15:35:13.550167Z,,,119,403,6,https://yt3.ggpht.com/_YdxcoF4QxuUGGOh4VxdMyzXIFOkv2qpJ2jw9ybKoDplD8TTuaH5wm3org_52Mvu2hbJnYnk=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Technology|Movies|Lifestyle (parent topic)"
377,UCt_tuE_YmEVJF3Sew5hQZ5Q,"That Python Teacher","Welcome to That Python Teacher (prev Poieo Dev), your go-to channel for learning how to code with Python! Whether you're a complete beginner or an experienced programmer, our videos are designed to help you master the Python programming language and build practical, real-world applications. Our tutorials cover a wide range of topics, including how to code, how to program, and how to develop web applications using Django. We also explore more advanced topics like Python machine learning, computer vision, and data analysis, so you can take your skills to the next level. Our channel is perfect for anyone who wants to learn Python from scratch, as well as those who want to improve their existing skills. With our step-by-step tutorials and hands-on projects, you'll be able to apply what you learn and start building your own Python projects in no time. So, if you're ready to dive into the world of Python and start coding like a pro, be sure to subscribe to That Python Teacher today! ",2020-09-01T22:48:31.319773Z,,US,55888,610,23,https://yt3.ggpht.com/NbVSz0tNyPgMCkT3sKLnUv3kJ25uqxFVxDZJ4WQUpOOMZKrKZ372tlV8gT8rhdKEriOoNT55r14=s800-c-k-c0x00ffffff-no-rj,"Python|Django|ReactNative|Javascript|Coding for Beginners|Programming for Beginners|Software Development|How to Program|How to write code|How to Django|How to ReactNative|Django API|Creating an API with Python|Building a mobile app|how to create an app","Lifestyle (parent topic)|Knowledge|Technology"
378,UCa3DKD1kdtvSaHAYy8FtUug,"Python Engenharia e Equipamentos","Python Engenharia e Equipamentos",2021-02-23T16:14:17.219287Z,,,121,3,1,https://yt3.ggpht.com/ytc/AIdro_kRIAwgK_A-CGoKUDv26MJzQpAs-x6eJM2i-X7s8ahfRw=s800-c-k-c0x00ffffff-no-rj,,
379,UC3RM7ELrBuNmjrf-3rzinow,"Python Freaks","Welcome to Python Freaks. This is Ravi, I have started this YouTube Channel to share my experience in the field of Software Testing & Automation tools to help beginners and experienced professionals. 🙏 Please share and subscribe🔔 to start learning for FREE now, Also help your friends in learning the best by suggesting this channel. Thank You !!!",2021-04-24T04:24:59.500978Z,,IN,85019,970,26,https://yt3.ggpht.com/ytc/AIdro_kark5n-Cnp-RjiyXDOSJBYJuEpuQQGpPVsgTRHX14X=s800-c-k-c0x00ffffff-no-rj,"Python Automation|Manual Testing|Automation to Manual|Selenium Automation|API Automation|Automation Interview|qa interview|Python coding|Carrier switch|Kafka testing","Technology|Knowledge|Lifestyle (parent topic)"
380,UCazm7LpxazCmPuM2V-3q15w,"Survival PYTHON ","Run & Die before SLEEP👽",2022-03-18T05:26:28.249574Z,,,979,4,6,https://yt3.ggpht.com/DsVWQTWzM4LMmiIwB2-YmglGsLHx5iHCniRTkiaaRo--_S8g_EJd0-obS_VMpyx-W08EvUUQPgs=s800-c-k-c0x00ffffff-no-rj,,
381,UCsX2xcBVVjVLgUBvqAXEmIA,"Python TV",,2025-12-28T10:43:31.426336Z,,,0,0,1,https://yt3.ggpht.com/ytc/AIdro_mymR-MbSZiXcxemf76BWkS2_J1h-FgBePsVD9r7FjOXZDjU4qX1ONi8S2eqHfN6i8s0w=s800-c-k-c0x00ffffff-no-rj,,
382,UCEbW5iOjvhQ26GLuY9bWIVw,PYTHON.7,"CRICKET EDITS|| TARGET🎯-1K",2025-12-29T03:15:15.9Z,,,0,0,1,https://yt3.ggpht.com/oNqR9u10YMU-_-VPQOtS0-tgSCxxUPfQhd5MKdGV_IFD9pwl1PmZcRlGlVjn08VnVg4WVLteXA=s800-c-k-c0x00ffffff-no-rj,,
383,UCzlv_UO_BblvEJlTx2N1Y6Q,"Python the Cooker, Pythonetta - Topic",,2022-04-06T17:42:33.88694Z,,,0,1,0,https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s800-c-k-c0x00ffffff-no-rj,,
384,UCyJ_GIgynjK0k333EnYXVyA,"matematica e fisica com python","Canal destinado á programação e aprendizado de Física, Matemática. estamos em constante aprendizado, por isso, qualquer sugestão, favor deixar comentários conscrutivos. Aproveitem o conteúdo!!",2020-08-06T22:29:54.379133Z,,,428,4,1,https://yt3.ggpht.com/ytc/AIdro_lBSnD9SEAKleQ8l5Y_KZMJVkFAcmceOAVUKlqxeA0CNQ=s800-c-k-c0x00ffffff-no-rj,,
385,UCnOi_SZBWahOX5OiW_8TCPw,"Python For Developers","Welcome ... this channel is dedicated to a full explanation of the Python programming language, starting with you from level Zero to the Mastery and professional. All videos are divided into levels, we will cover everything about the Python, whether it's the basics, web development, AI, modules, Automation, Data Scorting, and much more within this channel. To follow all videos, please subscribe to the channel to get you all new ."" PythonforDevelopers "" مرحبا بكم … هذه القناة مخصصة لشرح كورس كامل عن لغة البرمجة البايثون وهو كورس مدفوع علي منصة udemy لمحاضر يدعي andrie قمت بترجمته ورفعه لكم لمن لا يستطيع دفع ثمنه وليس لدي اي غرض ربحي او مادي تجاه نشره ، يبدأ معك من المستوي صفر الي الاتقان والاحترافية . كل الفيديوهات مقسمة الي مستويات ، سوف نتناول من خلالها كل ما يتعلق بالبايثون سواء كانت الاساسيات وكذلك تطوير الويب وكذلك AI وكذلك Modules بالاضافة الي Automation وكذلك Data Scraping والكثير والكثير داخل هذه القناة . لمتابعة كل الفيديوهات الرجاء الاشتراك في القناة ليصلك كل جديد . ",2020-10-01T11:44:42.95776Z,en-GB,,1610,143,34,https://yt3.ggpht.com/ytc/AIdro_kGQTX8l4qdZ1_cQdl-gfrC2PvHeTPnI3_ETMBJrV2SGQ=s800-c-k-c0x00ffffff-no-rj,"Python|بايثون|Python For Developers|Full Python Course|شرح بايثون","Technology|Knowledge|Lifestyle (parent topic)"
386,UCr_-VuEDnpqBG_wgZFua5BQ,"NSE PYTHON","Live de Gta V todos os dias as 18:00! #ps4",2018-09-17T23:19:22Z,,BR,0,28,0,https://yt3.ggpht.com/ytc/AIdro_lqifJMiAqJebz5d8Eqv3jHULm5Y5quI3gyWqK2QKVqvw=s800-c-k-c0x00ffffff-no-rj,FREE|FIRE,
387,UCgLB_YBGjt98HjAs3hA3jOA,"Zen Of Python - Topic",,2023-06-12T19:31:19.417432Z,,,147,0,68,https://yt3.ggpht.com/SDpjWRavgbKZdidrJY37K4FUDI4UpDN0FoA5PrzOaUnf7iajtggriEKW0zqUGpsOHNR_5b1c=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Rock music|Music (parent topic)"
388,UCGwbtgcNJ1BMxR-KSsS8lKg,"Alexandra Python - Topic",,2024-01-04T20:48:07.308699Z,,,494,8,8,https://yt3.ggpht.com/niYDmch2E7XhPJA2-ryz4aQZUVVxHkObJfTcsDPVLO-igH5-2KTPP0m-0qTF-PQljdGiA-RBvw=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Jazz|Independent music|Music (parent topic)|Pop music"
389,UCvN4IM23yhkTmOkUKMew9-g,"Python para Vida","Canal dedicado a compartilhar conhecimentos incríveis de Python, com amor e diversão. ",2020-03-22T03:41:15.663127Z,,,137,8,13,https://yt3.ggpht.com/ytc/AIdro_kpq4WsHy-Uc78PUCwswS5qXeq2z6cuXHVE4GPKdH0ZMw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
390,UCeMZ8l7akvL3aaL7zYHMbeQ,"Python Logic Lab","Python Explained is a learning-focused channel where Python concepts are broken down through smart quizzes, quick challenges, and clear explanations. This channel is designed to help you: 🧠 Think like a Python programmer 🧪 Test your knowledge with short Python quizzes ⚡ Learn common pitfalls, tricky outputs, and hidden details 🚀 Improve your Python skills step by step Most videos are quiz-based, asking you to predict the output, spot errors, or choose the correct logic — then explaining why the answer works. Perfect for: Beginners learning Python Intermediate learners sharpening logic Anyone preparing for interviews or exams 📚 Learn Python by thinking, not memorizing. 🎯 Short, clear, and effective Python lessons. ",2023-04-09T15:40:55.432569Z,,TR,881,1,12,https://yt3.ggpht.com/IpSVAznKXutgU3x59tuouz-LBijrISMI-dA3fn7JsbLE8muBZ9bTCizgDEWKchmU_-IMml0K=s800-c-k-c0x00ffffff-no-rj,"Python Öğren|Türkçe Python","Technology|Knowledge|Lifestyle (parent topic)"
391,UCLa0vkDRtLotu4xrX7kAeXA,"Salcy Python - Topic",,2021-12-08T20:19:34.179366Z,,,1033,12,21,https://yt3.ggpht.com/hd9ZVGBtOMnBEyGe_zKNz6G1lUy9gI4j-em3XbDkzXpqfNVUQ-Uh9NGWmeraXgp4Dkyj1joCIPI=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Rock music|Independent music|Music (parent topic)|Soul music|Pop music"
392,UCNfb0fg5XmfQjhJia9vUuIA,"DURKS PYTHON TUTORIAL ",,2025-12-22T15:29:05.340298Z,,,8,1,1,https://yt3.ggpht.com/m3z-NS1daP5c8C68CJdIpUdRFLsINxvtWzBGjVTsho0TMdy5InUVGotAQ5JmST7tSPpdUlHE=s800-c-k-c0x00ffffff-no-rj,,
393,UCmFHya-OebOPJjDTfFiLtlQ,"Python Direto ao Ponto!","🐍 Bem-vindo ao meu canal de Python! Aqui, você encontrará tutoriais diretos e objetivos, com explicações detalhadas sobre lógicas e soluções em Python. Aprenda de forma rápida e eficaz, sem rodeios. Vamos direto ao ponto! 🚀🚀🚀",2016-10-16T19:11:18Z,,,5449,75,2,https://yt3.ggpht.com/aUCstbpmgzzks7hT6WS0nMqO0jAr0AiRCbIlfaFLMVM5_2o_84tP5FypCwMlVmgjQbi8v1FKMw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
394,UCcZWk7i1kBHb7rz_EwN5z9g,"Python Robotica",,2014-05-23T11:34:02Z,,,1214,17,2,https://yt3.ggpht.com/ytc/AIdro_mmzmbPlBaKYmKFQG-c_iSzSC6AIrA2fHg7PubSA0e9FA=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
395,UCyecUf0UDNPmvyYh3sLdUyg,"Python Fly",,2025-09-15T14:33:49.914769Z,,,14922,14,15,https://yt3.ggpht.com/-QhJZE_kjy31CHKT0HfA83xDlVIh5cH13ALufPiO20HwjFgi7v2rZY25yNCaj9gToMb0Lp9VaQ=s800-c-k-c0x00ffffff-no-rj,,"Hobby|Lifestyle (parent topic)"
396,UCYUodTjn3ECeC1zQuyiN4KA,"The python ","My channel is dedicated to computer science, history and literature and much more ..............., I am fascinated by the insights of historical characters, those who have a strong character such as Ahmad Shah Massoud, Admiral 1st Viscount H.Nelson, Mikhail Gorbachev, Napoleon Bonaparte and many more. I collect and connect the dots through various subjects and from various timelines into various forms to collect and ruminate on them. This the only channel you'll find something seriously GREAT! War and Peace go hand in hand, an eye for an eye and a tooth for a tooth. ",2024-02-22T18:30:40.808297Z,,,46,2,2,https://yt3.ggpht.com/Ib8-Ddy1dokXEwQHRKc5p42TNJxvWhXnlqSwzItl0FqM8dWb13ZkPF-b97tMJXGiESf26DIO=s800-c-k-c0x00ffffff-no-rj,"Books|History|literature|Computers|Napoleon|Churchill|Hirohito|python programming|C programming|C++ programming|Military History|Afghan history|German history|european history|Tank warfare|naval battles|Japanese history|Soviet union|Horatio nelson|Ahmad Shah Massoud|Soviet-Afghan war",
397,UCQcOhS87I1jTzHuwzFzQb7Q,"python boy","https://www.youtube.com/@KishorJagtap-r7v ",2025-12-09T18:26:11.149956Z,,,16765,27,44,https://yt3.ggpht.com/s1At45fHEBiUOTfokzwmde6apEpxvYSOVfWqikyjeXMLRzi68o_CfSqjoxYOZX8KjBMVCkpk=s800-c-k-c0x00ffffff-no-rj,,
398,UC5egm-vwkn5Wbpyo0SRxhgg,"Pós Python UTFPR",,2021-03-03T19:24:35.218793Z,,BR,152,13,1,https://yt3.ggpht.com/ytc/AIdro_lbM-OqDazfOn8FFUVlSvzx72WeMiGYgs_-NySUNDT-qA=s800-c-k-c0x00ffffff-no-rj,"especialização|pós-graduação|python|négocios|startup|EaD|online|UTFPR|ciência da computação",
399,UCI8VPIwrJgUcLTy7yiAUXow,"Python Baba","Always ready to explore games",2023-11-17T16:11:23.481594Z,,,329,32,5,https://yt3.ggpht.com/wbEDJpm7wGQzXkQOZFV76mYE78qxHUOPwJreDrGREPUmiy5PGyTrKsonyxYeVtjrcNu-xn4cMLE=s800-c-k-c0x00ffffff-no-rj,,"Action game|Gaming (parent topic)|Action-adventure game"
400,UC3GXAHlVpzpx_Cbi0hr3lUw,Dash_Master,"Welcome to DCoder_101, where coding meets creativity 💻⚡ I make programming simple, fun, and beginner-friendly — from Python basics to Object-Oriented Programming, mini-games, and real-world projects. Whether you’re just starting out or already coding, you’ll learn how to: Build cool projects step by step 🕹️ Understand programming logic easily 🧩 Explore Python, OOP, and automation 🔥 🎥 New videos every week! Subscribe and join our growing community of young coders and tech lovers! #python #programming #tech #coding #learnpython #gamedev #pythonprojects ",2024-11-02T22:45:43.041105Z,,,1303,11,10,https://yt3.ggpht.com/E0y4ADFRrfI5gM3LP0EPWQxmW4QeEeSpKyZUgZ7hxGkuUBe5kFia67JtDHkCY6f497p6WLL0Sw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
401,UCItoWdvQ6FTXUm7uiSbk-hw,"python projects",,2025-12-27T10:25:44.297273Z,,,2,0,1,https://yt3.ggpht.com/ytc/AIdro_nDqhbIyIWAyptFqRBwVKo6rIlCzFIeDw6eepXtVwS-SYedeW9eMKnjq4SvpfWdiA7_jw=s800-c-k-c0x00ffffff-no-rj,,
402,UCwEJjTH2oObzaMo0NZxDrHA,"Flashy Python - Topic",,2013-12-19T05:09:51Z,,,8690,39,11,https://yt3.ggpht.com/i62qRWHAiiiUKnRYmyOHJOXajEnyYeL1MEME0JuacG5rKoxFkrqAsOjh25OUlT2HXXmQ3psreA=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Independent music|Pop music|Rock music"
403,UCxTue8UH8CZYIUMEmcUpFog,"Pymistry - Python para Químicos","Olá! Chámome David Ferro, e son postdoc na universidade de Santiago de Compostela (USC). Neste momentos dedicome á programación de código dentro do grupo de Química Cuántica e Computacional. Nesta canle podedes atopar video sobre principios básicos de programación en Python, asociados á materia de ""Estatística Aplicada e Informática para Químicos"" do primeiro curso do grao en Química da USC. Espero que os videos os sexan de axuda a todas e a todos. Unha aperta moi grande!",2020-03-25T20:07:09.466169Z,,,1483,53,12,https://yt3.ggpht.com/ytc/AIdro_mhPavAD4BBik-mC6Wo5o_V6PHsJGxr00V_SXEkaV4UpQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
404,UCsv1cibAIPUXB9e1e_SR6Eg,"Rick and Python","print('Oi, S2')",2021-03-29T20:27:00.743176Z,,BR,2203,75,2,https://yt3.ggpht.com/n9O6o5ywBtlMOH2QY5nnizYE-ibVMp8LJ9UEfDVT24iLIdHZ9YZUIVIgNpkMx0M61QTRrbvY=s800-c-k-c0x00ffffff-no-rj,Programação|robos|tutoriais|entretenimento,
405,UC0W54--pz1892N4YrxZbz1w,"Aluno Curso Python",,2022-12-21T20:47:19.656193Z,,,1,0,2,https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s800-c-k-c0x00ffffff-no-rj,,
406,UCEpyFa7f0KWGYEpTv0OZvtQ,"Krish Gour","🚀 Learn Python in 60 seconds! 👨‍💻 Python Shorts | Coding Tricks | Interview Concepts 🤖 AI • ML • Data Science (Beginner Friendly) 🎓 BE Student | Aspiring Full Stack Developer 🔥 Daily Python Shorts 📌 Follow to master coding step-by-step",2025-12-14T08:09:04.823358Z,,IN,10807,13,17,https://yt3.ggpht.com/bMWZ6KPnQOCiJ03yH3lxy5Cwb98-BYYsBNZlrT4UTpibWLVjUvAFBj2aZ8Pld2Gjax7rqLXz=s800-c-k-c0x00ffffff-no-rj,"coding shorts|programming shorts|python shorts|javascript shorts learn coding coding for beginners|programming tips|coding mistakes|coding facts|tech shorts","Lifestyle (parent topic)|Technology"
407,UC9NUZoA-lXjuCWBCqGK846g,"Luiz Guilherme Python","Aqui traremos eventualmente conteúdos sobre a linguagem Python em Português Brasileiro. Se quiser adicionar seu vídeo fale com a gente!",2021-04-19T00:37:07.914288Z,,,151,12,3,https://yt3.ggpht.com/ytc/AIdro_nhWckoWLIWb6eeRacJYySgOpawzUJdZ6NHQrQTfoXEhg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
408,UChtTzl1wsgKaXYRYIQ9lWvw,"mg python","1 subscribe make my life love you ",2025-07-26T08:39:09.214976Z,,,5739,20,12,https://yt3.ggpht.com/UaLYlfqo511ziPXK8HDcvkxRDKU7KjdSaHwa_i-TIBLXmUBA7NfKw_XRdj_slIz9tOT9-dYpuIk=s800-c-k-c0x00ffffff-no-rj,,"Action-adventure game|Gaming (parent topic)|Action game"
409,UCd7qr-DKCawAL5D4AdRVc_Q,"Python & Grimsoul - Topic",,2022-10-14T18:38:20.74717Z,,,0,0,0,https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s800-c-k-c0x00ffffff-no-rj,,
410,UClib9xDXMW05_Z66FxGEeaQ," AI Video & Python Projects: Building the Future","Welcome to our channel! Here, you'll discover exciting Python projects (using Pygame and Turtle), perfect for kids and beginners to learn programming in a fun and interactive way. We also share fascinating videos created with AI. Join us to spark creativity, explore technology, and get inspired by innovative ideas! Python is an amazing, text-based coding language, perfectly suited for children older than the age of 10. The Python libraries Turtle and Pygame are the popular ways to introduce programming to kids. These libraries enables children to create pictures and shapes by providing them with a virtual canvas. You can create nice animation projects using images that are taken from the internet, scaled-down stored as a gif-files download to the projects. This channel includes more than 100 examples and 18 lessons that introduce to the Python codes through Turtle and Pygame libraries for school students of 10+years old with different applications: games, math and physics. ",2011-10-12T00:28:43Z,,CA,14125,38,156,https://yt3.ggpht.com/AxEd_Ql8EQpWV8tGolQcj0M-bQRXcFPMScBkTiHz2IuV8gxMGGp5gH_g7ed5xJCgnJv-N99V_Q=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Lifestyle (parent topic)"
411,UC0oUQAECJ1zuH34DGKZFjwg,"Python Beginner Buddy","Hi. My name is Darren. I will be taking you on my journey of learning the programming language, python. I will also be posting tutorials to help other beginners out. ",2019-07-01T21:51:36Z,,US,89,8,11,https://yt3.ggpht.com/6rNGycAJBV89meIp4MGhxyZ8mJWoN51SAQ1EsUdRnd56OqPSTxt991zKOabyLNy0mJjHQFYwhV0=s800-c-k-c0x00ffffff-no-rj,,"Strategy video game|Role-playing video game|Gaming (parent topic)|Action-adventure game"
412,UCW9ON2uFJfG8a7CtEwanm8g,"Gill's python 2026",,2025-12-26T12:38:39.837848Z,,,0,2,2,https://yt3.ggpht.com/aEHRQTRhwCu3WJ2c2wKShO1OE6vEHr4YTFuKLOv8sagOmwP0x7hV2iPINmhrWMOSo9Rxpni2=s800-c-k-c0x00ffffff-no-rj,,
413,UCOQugHkGYP2ESiWJnmUlcJA,"Python Coder ","Welcome to Python Coder 🚀 This channel is dedicated to learning Python programming from basics to advanced, with clear explanations and real-world projects. Whether you are a beginner starting your coding journey or a working professional looking to sharpen your skills, this channel is designed for you. 🔹 What you’ll learn here: Python fundamentals and core concepts Real-world Python projects and applications Automation scripts and productivity tools GUI applications using Python (Tkinter, etc.) Data handling, APIs, and backend basics Coding tips, tricks, and best practices 🔹 Why follow Python Coder? Simple and easy-to-understand explanations Practical coding with real use cases Step-by-step tutorials with clean code Focus on problem-solving, not just syntax 📌 New videos uploaded regularly. 📌 Learn by coding, not just watching. ",2022-08-28T10:23:05.809744Z,,,6,2,1,https://yt3.ggpht.com/-UgINbqb2W0-pTLifoRsIseM8em3Khk851JYE20TeRCXhJ_OQMioylZSd5YNknBxNDrpHHwALg=s800-c-k-c0x00ffffff-no-rj,,
414,UCuWCBdLxP-HFNYYuYVZgkMQ,"Python for intermediates","We will learn intermediate and advanced python in this channel. ",2022-05-26T20:37:44.643361Z,,US,346,11,13,https://yt3.ggpht.com/RWKMgsySfHQZzuW6MDzcwnLdeYu7vl8ZUeVYsnTSdrnbLlQ2Pq-pRTJzW2Xvuil5q9iJGUODBRA=s800-c-k-c0x00ffffff-no-rj,Python|Coding|Computers,"Technology|Knowledge|Lifestyle (parent topic)"
415,UCYypnHGYL-xneoiXUqVZwRg,"Black Python 104 ","Welcome to my channel! 🔥 On this channel, you’ll find high-quality Free Fire montage videos, cinematic gameplay, insane headshots, clutch moments, and beat-sync edits. I upload Free Fire montages, highlights, and Shorts with smooth edits, slow motion effects, and trending music. If you love Free Fire gameplay, pro plays, and viral montages, make sure to SUBSCRIBE and turn on notifications 🔔 🎮 Game: Garena Free Fire 📱 Device: Mobile 🎧 Editing: Beat Sync / Cinematic 📅 Uploads: Weekly Thanks for supporting the journey ❤️ #freefire #freemontage #gaming #shorts #freefireindia ",2025-12-23T06:57:59.741419Z,,IN,6,0,1,https://yt3.ggpht.com/Nm2FCAXgVVJlSF183fNpd-lwnJdBmWlO2oHKa13cjgQ-pQM89TBWJN7Y-91R8UHzSK68uZAb_Q=s800-c-k-c0x00ffffff-no-rj,"free fire montage|free fire pro montage|free fire headshot montage|free fire montage hindi|free fire montage shorts|free fire gameplay montage|free fire one tap montage|free fire drag shot montage|free fire highlights|1410 gaming|SS Graphics",
416,UCB7tEKtfRnYCt-O6K6_L6hg,"Tia Python","Olá! Sou Tia Python e meu único propósito neste canal é mostrar que independente do desafio que você tenha, nunca é demais se você dar o primeiro passo e mudar!",2025-03-08T19:33:41.080803Z,,BR,512,23,1,https://yt3.ggpht.com/S4W15xE-EfUyuXW8Ub5mPscGgcBJuPJtNMEni8X5BwrCTLEXfD5TXa0BfnNpNAVsJo-OvcrGXw=s800-c-k-c0x00ffffff-no-rj,gameplays|jogos|engraçado|programação|python,
417,UCOLRYp-e3wcOpvfbkf7jRnQ,"python with Khushi ","full python course ",2025-07-19T15:54:37.464232Z,,,144,4,7,https://yt3.ggpht.com/N-ilgcZxG7G5-aLGI4aryD-p1fBXbqqLgEI8zIdSxYIxuMt6vhdnB80BHSbTyOCLdqUbH32n=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
418,UC0M_cmxy4Pyb3sF1Jg5qCVA,"Python with Sani ","Welcome to Python with Sani 🚀 Is channel par aap Python programming ko Basic se Advanced tak step-by-step Hindi me seekh sakte ho. 👨‍💻 Kya seekhne ko milega? ✅ Python basics for beginners ✅ Loops, Functions, OOPs ✅ Django & Web Development ✅ Projects (Real-world examples) ✅ Interview & Job-oriented Python 🎯 Ye channel un sab ke liye hai jo Coding start karna chahte hain MCA / BCA / Students Job & freelancing ke liye Python seekhna chahte hai 👉 Subscribe karo aur Python master bano 💡 Learning made simple in Hindi 🇮🇳",2018-04-04T16:46:31Z,hi,,114,4,1,https://yt3.ggpht.com/S9lP3_UpzUIkKzSeFwI0WZ57ctLOuSBl38vVeVFC751Nj_Ptef3M2eTphokPCL5luEgaavAP7wQ=s800-c-k-c0x00ffffff-no-rj,,
419,UCkvV2hZ9yyjfCDJJx8jSC5Q,"COILED PYTHON ",,2023-12-20T18:40:58.141688Z,,US,27,12,3,https://yt3.ggpht.com/hg_Y7-7f6V7Yl1SXTwbfAgI8Q2pppPuGmpaE0fmvFby3Xw7d_o5Vm84CM4VsaDhbH85J3r5w=s800-c-k-c0x00ffffff-no-rj,,
