position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
331,UCULl99IiQvhmVI6H_cc7Y6g,"JAVA ETíLICO",,2023-04-24T10:13:25.428861Z,,BR,4776,124,3,https://yt3.ggpht.com/9I2gNRPjbQqP2rh9rPlF_DwoCFXEXMwuuzJdI4mBM3tvKkln2cbEzxzGi7S0pNr_mtpc8002=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
332,UCgntDXvIlVBG_eG4i5HrEcw,"Java Assignment Help","Java Assignment Help is a computer science online forum which will help you with your Java studies. Our Java Programming & Projects panel instructors are well-educated and experienced. They are freelancers from the world's best universities and schools. Java Assignment Help also provides online tutoring, project assistance, homework assistance, and assignment assistance in all computer science subjects to students all over the world. We provide one-on-one and community online task assistance. Finally, java assignment support has a wonderful Customer Service team that is available to assist you at any time. Services Java assignment help Help with javascript SQL assignment help Python assignment help DBMS assignment help R assignment help. ",2018-12-11T09:51:50Z,,US,32065,134,267,https://yt3.ggpht.com/ytc/AIdro_kFGwbciR5w_V_Hs08WwHgxJilIATC1LXVIbMKCjkQkj5E=s800-c-k-c0x00ffffff-no-rj,"java|programming|Java assignment  help|help with java assignment|java homework help|java programming help|java programming|programming assignment help|programming help|programming languages","Lifestyle (parent topic)|Knowledge|Technology"
333,UCQycPKoLcDe7koSNMxQBMog,"Java learning skills "," Learning Java video 📷: Complete Course 💯 Note : HTML, CSS, JAVASCRIPT Project work : Learn to build a real-time messaging Chat App using React, Socket.io, Node.js, Redux-Toolkit, and MongoDB with responsive. This tutorial series covers everything from setup to implementation, offering valuable insights and practical skills. Whether you're a beginner or an experienced developer, start learning to take your React and Node.js expertise to the next level! Subscribe now and start building your own real-time messaging platform. __________________________ Subscribe now : @JavalearningskillsOfficial __________________________ Code : Github : Assets : Web Development Project : E-Commerce with firebase : • Build a COMPLETE Fullstack ecommerce ... E-Commerce with MERN : • Full Stack E-Commerce Responsive MERN... Full Stack (Social Media) : • Full Stack Nextjs App with Auth, Like... Complet😄 e 😄 CRUD 😄 Operation 😄 MERN 😄: plete 😄 CRUD 😄 Operation 😄 with 😄 Nodejs 😄",2024-06-16T09:26:24.36428Z,,IN,297,8,84,https://yt3.ggpht.com/ytc/AIdro_mhsmnYE8s43yKvrOUEuO15ubUhsinTg2sCvnzOqI9_bv10vBFKsBHnJGDP5ESWQFEWmg=s800-c-k-c0x00ffffff-no-rj,"Java -Skils","Technology|Knowledge|Lifestyle (parent topic)"
334,UC5QxZn1tdZrri0ATWMtqd1w,"Java Hyttinen",,2015-04-16T04:50:54Z,,,0,15,0,https://yt3.ggpht.com/ytc/AIdro_lguXN4Pd6crxdcmlhztDEcRMs3Lyljteyt2I6pPATeq5g=s800-c-k-c0x00ffffff-no-rj,,
335,UCPD09q-rn83KzESX-8bSAaQ,"The Java Spot","Hello Dear Student We are here to teach you the Java program in the best way. If you are beginner so come and join our channel you will be the best programmer in Java there are three teachers named MD Modassir ,Kumar Abhiroop and Kumar Tanmay. There are so many programming question that will increase your understanding capacity and we will also help you to run the program in your mobile as well as PC or laptop. Our way of teaching programming is so cool so you can easily understand the Java programming language.We are also students and we know that where students got confused and we will your dispel confusion. ",2024-06-09T04:21:22.753889Z,,IN,506,33,6,https://yt3.ggpht.com/SenkKaUVXG77DEfM4lPC2ndYP5_fS_JIb9ta11XGuZ6qHuTmxUzPkMvZA38JRWYB_qLaIMDKkA=s800-c-k-c0x00ffffff-no-rj,"Teaching|Computer|Java|Programming|THE|JAVA|SPOT|THE JAVA SPOT","Lifestyle (parent topic)|Knowledge|Technology"
336,UCZSxQSXFtU9xXeCtZLQG-Wg,"Java grafite",,2020-05-09T02:37:37.121637Z,,,12,2,2,https://yt3.ggpht.com/ytc/AIdro_lvY7b6wIObnodS0xcO413lgNgYN-eWHiq0rSt5LuLQHjQ=s800-c-k-c0x00ffffff-no-rj,,
337,UCMjz62tjChmTMhUEAl_sJDw,"The java","pls donote vidoe ",2024-05-17T11:17:16.502618Z,,,24,10,2,https://yt3.ggpht.com/QsFrDARL7axzZ5OmX5IbySdkmfWKBQHT1r_NxMVBnqtET8ZjtqQlkmhpU-OLUKC-f9YrTDfoc3I=s800-c-k-c0x00ffffff-no-rj,,
338,UCuivegjcsqAUnndWHe9FqEA,"Java Rockmantic - Topic",,2022-06-18T11:19:35.254443Z,,,446,49,2,https://yt3.ggpht.com/zj0i5WXt_DcWVg1fRfACHuK27WDW8j2zofR4hLKfGP4FFXaU0w6rqdB6yWTem6cLwCbG59t2Ew=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Rock music"
339,UCXxaMFx8p5k1OMLtBCyl0Cg,"Code Java Decode","We create Content related to computer education!!! JAVA Coding Tutorials",2023-05-15T17:09:22.89387Z,,IN,161,15,6,https://yt3.ggpht.com/nDUE3-sa5hjrh5d3ziO6hhAcgoeqa-4pU4WE2rEJkzo6TOsTWBD2izV4eiFXV19UPM7eUKm5=s800-c-k-c0x00ffffff-no-rj,"JavaDevelopment|ProgrammingLanguage|SoftwareEnigneer|B.Tech|ComputerScience|computer|software|computer basics|computer class|ncert computer|computer hardware","Technology|Knowledge|Lifestyle (parent topic)"
340,UCE-UK0_0LzQc4Ze5A05KUYg,"Controlador De Java","Controlador de animal exótico Javali/Java porco",2020-06-14T16:14:04.451033Z,,,1147,49,16,https://yt3.ggpht.com/cVPLYtzrkd8u3YofYXe333827OXeJvFB_71FbjdLVB3nrpq9hZsAyIDpBFGKO_7fsv5Pwsk1DQ=s800-c-k-c0x00ffffff-no-rj,,"Hobby|Lifestyle (parent topic)"
341,UCLzgCSN3vSADpTTp8qta6iA,"Java Reggae","Neste curso, você conhecerá as propostas tecnológicas da plataforma Java e obter sua primeira experiência com a linguagem de programação. Let's Go",2016-04-14T19:16:36Z,,BR,27531,41,19,https://yt3.ggpht.com/ytc/AIdro_neljZ65r0hukYsepeiuXHC-Kk__B0KLKW_WFRMQpNy4A=s800-c-k-c0x00ffffff-no-rj,Progamador|Futuro,"Technology|Knowledge|Lifestyle (parent topic)"
342,UCLbNa2ryHL4py5Hpd78iWig,"Java For Beginners","This channel helps fresh graduates or people who are under graduate can learn Java Concepts in detail.And also People from any other programming language like C etc, Even professionals can learn this.",2020-06-16T06:10:24.523107Z,,IN,20423,106,6,https://yt3.ggpht.com/ytc/AIdro_mXlGkdVHJVeAqsWmbkhYI2D0GW-6pzqEiixf0mBJnsgw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
343,UC6DziSaNxYPa1VTKA-ujGZA,"From Java With Rock - Topic",,2025-03-05T01:42:50.854516Z,,,3021,10,3,https://yt3.ggpht.com/XMYIUQDmpzhM8ZleWT7EFOdsRbzW8fG9-U3DtuQKxv98sn0HgPx8KbkecStcQT9xrIivInBmFPc=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Rock music"
344,UCQ7hachX1wkJAS0MXZvEA3Q,"Davira Java Musica",,2025-12-22T02:27:00.083265Z,,,30372,514,14,https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Pets"
345,UCDP0v_aLnvJf80CSYAEdfTw,"Java Boy","Um programador Java",2025-02-15T22:41:03.656729Z,,BR,152,1,15,https://yt3.ggpht.com/32511ILxZJmwLgqjpLzn80arAKv-fa57ujwLg5vhiDolNzjDnNP17Q9yHcFB7vILZ2p3l4rOXg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
346,UCZFbjT2U53hppMBFcA3Xs2w,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T01:44:55.088541Z,,,0,0,1,https://yt3.ggpht.com/W4pwCRwEFQmqchTn7D4w3pMRWzEe6j4D7dcf-YW8Ey-EzgMlvHUqEsFPUNBn4txsofxNE2is=s800-c-k-c0x00ffffff-no-rj,,
347,UCpHdSCnVe-4ADfRjBordopw,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T01:48:24.667852Z,,,0,2,1,https://yt3.ggpht.com/jtImqybkiJR0CPhS82wieGxbgN8n7KAtDv7vq34j9B0lRVOG80jKRTcLIbBUgiuD7TyxJQIi3g=s800-c-k-c0x00ffffff-no-rj,,
348,UC7sh8jBhxB4ohTEkbUNwoCQ,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T01:53:04.145882Z,,,0,0,1,https://yt3.ggpht.com/BDNvEsNRb7dzX43vUYQmsUd602NlROnSQSQEnHx9Pg49HdceUsrYnZdWb4m52og8rKcT2wfF3Q=s800-c-k-c0x00ffffff-no-rj,,
349,UCQi19BHqhRKmqir_Ypt4Oxw,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T02:04:16.960439Z,,,0,0,1,https://yt3.ggpht.com/aJ_etC06p6DVKceTnkl6WWDsZv8wDxrkF2Ziem6p54jFufttVfdtIROgqpCzmyp0GT0VPXn3Kw=s800-c-k-c0x00ffffff-no-rj,,
350,UCe0hsQ4Xh2k8SWu86W3G2CA,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T02:11:23.440989Z,,,0,0,1,https://yt3.ggpht.com/cBwLZx7MdGs4shdSZKKHCs8_us_BB9efVzrQGGm6wfXRFAq1RHmxkinE8DqE9K1lwJwE8tyL3A=s800-c-k-c0x00ffffff-no-rj,,
351,UCRKC-e29YWkYVAhSC32HQ7Q,"Java TV Pusat","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T02:22:58.216899Z,,,0,0,1,https://yt3.ggpht.com/dU1F2s1jsulBaRFCUltwOvxTr4SVD8isgG0iSacVDa8kdMooV5I0ZTHn2JlgoKJKJSa0gUSk9A=s800-c-k-c0x00ffffff-no-rj,,
352,UCPxj4GbdKKQqA72XzY53mWQ,"Java TV Pusat","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T02:30:12.853699Z,,,0,0,1,https://yt3.ggpht.com/DIx1qe6l0iq7L8vS1IUMwuC0UEeL2RtPBWoeoGEhtFf_xGbzdZhpnq9wNQKngB_-qIw4MwsHpA=s800-c-k-c0x00ffffff-no-rj,,
353,UC4hQ73PZ-4GzC5ZnzUK9f-g,"Java TV Jakarta","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-24T01:38:08.198462Z,,,0,0,1,https://yt3.ggpht.com/XPeV_rcC3fFtLemS5YCmaUfYuPDJih2j5MfHFO5T9h1JK53SY2IjWvnk-mxFzbb5bUkGOrkE=s800-c-k-c0x00ffffff-no-rj,,
354,UCYkjuRzbk0YoQipcOSutqcg,"JAVA TUTORIALS","Welcome to the world of java programming language. On this channel learn how to program in Java and find videos on java interview questions. ",2022-10-05T17:22:39.963765Z,,IN,187,2,4,https://yt3.ggpht.com/gkow7kzQ30ms-X3woM_kRDgJFJrdnvwEWypY3puD5mPahBe59DiUhKp7WQmgiXRfGyUzaqWr=s800-c-k-c0x00ffffff-no-rj,"JAVA TUTORIALS","Technology|Knowledge|Lifestyle (parent topic)"
355,UC8o9ISKTQunC_iFv-2la-5Q,"Hi Java","THIS CHANNEL WILL BE ABOUT PROGRAMMING LANGUAGES,ALGORITHMS,DATA STRUCTURES,MATHS,PUZZLES AND MUCH MORE THINGS.",2020-06-21T19:06:45.206405Z,,IN,6,2,1,https://yt3.ggpht.com/ytc/AIdro_kNTlJez8_rFOkKLu-tJhRTh77ew_SuZ_F6Thj5E3KeJg=s800-c-k-c0x00ffffff-no-rj,,
356,UCuTzl-SuLleikXovF44QwUg,"JAVA HACKER","LEARN JAVA 🧑🏻‍💻 PROGRAMMING 🗿 CODING 💀 DEVLOPMENT 💪🏻 HACKING 😈 GAMING 🎮 HELLO EVERYONE 👋🏻 WELCOME, TO MY CHANNEL JAVA HACKER @JAVAHACKERYT IN YOUR EASY LOCAL LANGUAGE WITH FULL EXPLANATION,FUN AND EXAMPLES 👍🏻 WITH PRACTICAL EXAMPLES✅",2025-10-28T00:37:46.441108Z,,,96,8,3,https://yt3.ggpht.com/jnNzAmND6w-sQ-EokTkHysUhvYNqhL08j-MlJppJ0J9AAf89oTuu0Ld9OveGLqX1OuTUUUpbKH4=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
357,UCP69STgEW8s0-w3OdsxGqCg,"Hussein Java",,2025-12-27T23:37:55.221617Z,,,14,3,6,https://yt3.ggpht.com/-QkfvHg0iOh1rFv7IzkX1VJHQ6rohUC_UmW0i1vsFvIbwswV1F1ETDi-GkqHU402a25ZM-m5EA=s800-c-k-c0x00ffffff-no-rj,,
358,UC3Fobbtsqo7P5F4QhdVAAMQ,"SCRL JAVA","Learning Java made as easy as scrolling through shorts.",2025-06-28T08:35:39.647205Z,,,6002,43,9,https://yt3.ggpht.com/V4r871k_FGpGAIuWTqG0Qh_MT9izoPFCE3jI2sPPMNMyCjmczkxzyXI_R-Pw09qBGgpYmjKpz7A=s800-c-k-c0x00ffffff-no-rj,#programming|#programminglanguage|#programminglanguages|#program|#python|#java|#c++|#c|#programmingforbeginners|#beginners|#coding|#codingforbeginners|#shorts|#youtube|#youtubeshorts|#google|#softwareengineering|#yt|#yt:cc=on|#programmer|#javascript|#learntocode|#bca|#btech|#googleinterview|#highlevellanguage|#machinecode|#binary|#lowlevellanguage|#trending|#viral|#javaprogramming|#sunmicrosystems|#computer|#cs|#computerscience|#hardware|#software|#hardwaresoftware|#education|#javashorts|#BE,"Lifestyle (parent topic)|Knowledge|Technology"
359,UCkQ3yfQOtqNzANrwDKojoyA,"Java TV Jawa Tengah","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-23T02:34:07.895482Z,,,0,0,1,https://yt3.ggpht.com/92mg3CQFJP_-Bo_L5TpEJBdiPccknlA5x1HyIWfUcH4Ymss9PLGz2DC1uddpw3D5IRvExCXhsQ=s800-c-k-c0x00ffffff-no-rj,,
360,UCJZxT5pnmyxkHqbUjVuceEQ,"Java TV Jawa Tengah","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-23T08:20:26.85433Z,,,0,0,1,https://yt3.ggpht.com/1s1vivaeQDeaqPI9BMxc0Lt6EH2BeEoNfoOh_1SQ-ds0zVsbL4H2a82zkUPO5u3OJHYga319fA=s800-c-k-c0x00ffffff-no-rj,,
361,UC1eFKqtWgy5IuI-LGSwOn0A,"Java TV Jawa Tengah","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-23T08:15:30.742268Z,,,0,0,1,https://yt3.ggpht.com/RyA7j2Cr6lSHYfPd1vFk2bTq1Uooq9hzT8pu6jfNtJX_vT9d2tsSO1Ay8ZJJSGgShEFFlTY3=s800-c-k-c0x00ffffff-no-rj,,
362,UCt1rq8HyLUsqbKOSlK7g6Fg,"Java TV Jawa Tengah","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-23T08:31:07.771356Z,,,0,0,1,https://yt3.ggpht.com/XQy7PNyUh6WycX2T200IRFDnEThZVIPlRqQhmosaf6Brey8eQ0G6_zCzkatTxu2aI8EJ287bEdk=s800-c-k-c0x00ffffff-no-rj,,
363,UCyaBSFS3g8tS2h_THWfIQSQ,"Java TV Jawa Tengah","Selamat datang di channel kami 🔔 Jangan lupa SUBSCRIBE, aktifkan notifikasi, dan dukung kami agar bisa terus menghadirkan konten yang bermanfaat. semoga harianda menyenangkan ",2025-12-23T08:37:08.234104Z,,,0,1,1,https://yt3.ggpht.com/WHoxmj0Qn8KSJBM3HkhgVEqrwZ4OVXGiKG2WO5svNdvKWlX0tw83qKGjvBJaNX_eY67oSzLfcA=s800-c-k-c0x00ffffff-no-rj,,
364,UCP_yhTyb35AozFKRwSsFaLQ,"java soul official",,2018-03-08T22:43:41Z,,,2283,130,2,https://yt3.ggpht.com/ytc/AIdro_lLfmbL_8nopcr9REsKlcLFum6U5yp6J1rRShkVHxpjGbUw=s800-c-k-c0x00ffffff-no-rj,,"Music of Latin America|Music (parent topic)|Christian music"
365,UCFf7T6A97civytfgURkqa4w,"Let's learn Java programming","Hello, I'm Sarwary and I've been learning programming for 4 years. I'm currently doing further training to become a programmer and I'm sharing with you what I've learned from Java programming. If you have any questions about Java programming, feel free to send me a message.",2025-01-22T10:10:34.996444Z,,DE,140,7,18,https://yt3.ggpht.com/JgDLk6hQHQdbcwR2C_LCZqx82Sgo96Sd6thsEmkff_1nHQBrFaJDlyCDf1FcZ-ChMWivTGnx2A=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
366,UCot59owL7FYfkS8y0dPGQQg,"DÉRCIO JAVA","O MEU CANAL É SOBRE VLOGS EU FALO E MOSTRO MAIS SOBRE A MINHA ROTINA,ESPERO QUE GOSTEM... INSTAGRAM:@DERCIOVLOGS TWITER:@DERCIOVLOGS",2019-06-01T07:41:48Z,,AO,0,51,0,https://yt3.ggpht.com/ytc/AIdro_kRFol7aA_KsU-BEZ5q6WWlNto9jcsGNUCQYlhazYO5IA=s800-c-k-c0x00ffffff-no-rj,,
367,UC9BvBPdEJ_DypmS-woQ6i2Q,"jogos Java mobile BR","Iae galera se escreve no meu canal se ainda não e escrito se escreve pra gente começar nossa dominação Aqui no YouTube",2020-01-26T15:02:11.930252Z,,,85,1,4,https://yt3.ggpht.com/ytc/AIdro_nNuUkJDm1aspeh60zxOixUkNyimdMELyXJk5oi12UoEoI=s800-c-k-c0x00ffffff-no-rj,,"Action game|Action-adventure game|Gaming (parent topic)|Role-playing video game"
368,UCRpxEoqgLKnj6TUFG0QLirQ,"Java Manika - Topic",,2023-03-06T11:24:09.621026Z,,,19538,79,10,https://yt3.ggpht.com/w_nvPI71Bk9JWUryMbHOnsWUPrsd-8YL5D1w1O-KkRIjLiozPHZ_2Peu5B55PcTt1L6NSwZnPg=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Electronic music"
369,UCYLEMdE7aAMi2WEtWgR8_Pg,"Alessandro & Java - Topic",,2020-03-27T18:53:30.99766Z,,,46,0,1,https://yt3.ggpht.com/gtUXry1kH7PjF_1GavHG-IWIe21ZEF5R4EH9vgC_CiN6AS_ieI4AJ7j5gsNzHk_8clmJ_XjGSA=s800-c-k-c0x00ffffff-no-rj,,
370,UCqoMJisB3GYSWNPlLEK8XTw,"Samsu Java",,2025-12-28T02:38:46.611315Z,,,0,0,1,https://yt3.ggpht.com/ytc/AIdro_naVtQgGqLR2mEJBYsUptJWeahbG_5vnBCPaDOqBcwUdRBL6bJjSCLq-kGRbS6uIBwmZQ=s800-c-k-c0x00ffffff-no-rj,,
371,UCa9nhm6O_6_FmuqoerG6pIg,"Java kayagil","guys. hi my name is javad know that I will never forgot you your all are in my heart know that my favorite YouTuber is mete kayagil I am from azerbaycan my friends are tungey alpar khalil emil and javad javadzade",2025-07-08T16:35:58.49141Z,,,15439,53,115,https://yt3.ggpht.com/_v4Q_2RFYjozacN3mP0D1GyhWvua68ZCnc1CxjkDIrvEddy1qRTwbfOIOL07tOG94qqZC1bzVw=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Gaming (parent topic)"
372,UCsOAfKeKbtdW8CT37SzuOaQ,"Java Filming","Goals: 50 Subs ✅️ 100 Subs 200 Subs 300 Subs 400 Subs 500 Subs ",2025-05-24T00:59:45.546588Z,,,9968,53,11,https://yt3.ggpht.com/aI9uit6EobSfl55CtdtkDKT8LRBvk1FYJtY3tRr0v_oKGlKGE3LOI1Jq5xlBd99AZJXtsORlOA=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)"
373,UCHvBz9xCT3ThAySzpkQo4NQ,"Equipe ENCRENCAS do Java","Abate de javalí legalizado ",2017-11-09T01:37:47Z,,BR,203146,1270,47,https://yt3.ggpht.com/wAZXSx_nOSQuJabb-pC49HrpTpjvq-ldfTnVof7V0unKsc90HOxbrhegnA3fW-3Usb2mNV0K3w=s800-c-k-c0x00ffffff-no-rj,"Controle de java porco|abate de javali|caça de javali legalizada|controle de javali com cães","Pets|Lifestyle (parent topic)|Hobby"
374,UC5S1TV_jUUlOQsou4godB_g,"Programming Skill Using Java Language","Here we are teaching Core Java (Object-Oriented Programming) step-by-step. Easily you will understand Java programming. You will be also able to create Java programs yourself and you will become a Java developer. ",2022-01-20T10:59:53.670283Z,en-IN,IN,1592,24,25,https://yt3.ggpht.com/cufzn6TbSqmZ2mdPO6lsKObW8-BReDxV_wUT9rzM9VE4Z1tumrxeZ3k6qCj8uF3j0FiRQar4tA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
375,UCl7Tyf6WG9FICnSP6ZSIrRQ,"java music","obuna boling #laki",2025-03-04T04:09:39.125435Z,,,1854,79,26,https://yt3.ggpht.com/iZfeiJgYGFxpy-AvXwkoHENmjxeb-j2VXQPNlaJ8TbY1eX7T9O6qcDU1YGOA4tG-0yzej989=s800-c-k-c0x00ffffff-no-rj,,"Hip hop music|Music (parent topic)"
376,UCvOfxY9OaUlI5I3wRXlQ-ew,"GOJava Grupo de Usuários Java de Goiás",,2020-04-23T18:19:34.103721Z,,,127,23,1,https://yt3.ggpht.com/ytc/AIdro_nZtVbf476t0D6zfptd4mldh3D-SB7Fs6PaTGNNtNl_3w=s800-c-k-c0x00ffffff-no-rj,,
377,UC8XsclJ3dFCFYdDHhkjgl8g,"MinelandMC - Java e Bedrock","Venha para o MinelandMC! Java e Bedrock https://discord.gg/Hh3CTgasJA",2025-07-17T21:01:39.026321Z,,,2354,7,2,https://yt3.ggpht.com/m9CCsyH9Ta8z_Cb1TmJBaD9zSSx5Sp6LXV-q9H4Dt9huwl9vjBr0nmmJps4yr67BfiyhhSPmww=s800-c-k-c0x00ffffff-no-rj,,
378,UCjsvCRqqjrl8enT0Y9Vok4A,java#roblox,,2025-10-17T09:18:55.592188Z,,,8773,75,6,https://yt3.ggpht.com/ZqkTsPRXPXnzZbf5PIOAnPqkFmZchY0wU-zZvwHxm9_66r1U0SjtKX1DrLw1-xUD9VMctJfA=s800-c-k-c0x00ffffff-no-rj,,"Sports (parent topic)"
379,UCwwPGF3nuKiJmppPBNutxrA,"java geimer",,2020-11-11T17:12:02.301703Z,,,53,1,6,https://yt3.ggpht.com/ytc/AIdro_lVpKiG-X9zl1GWHuLJVGiJdqN4PFkHA3zjtcnbfSdhR-o=s800-c-k-c0x00ffffff-no-rj,,"Action-adventure game|Gaming (parent topic)|Role-playing video game|Action game"
380,UCCZAAHbYqK0PbjZRwOt6Hgg,"Queendhira Java Mutiara - Topic",,2025-01-30T10:24:54.379187Z,,,614,6,30,https://yt3.ggpht.com/6lm3ccR9ZhL9RpU-8PwAlR8RqwFrLRDtBCQN29NDDjOCdJ3jWmwbqvYbFQiCrHhIQmcRsxzp810=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Music (parent topic)"
381,UCINXrrILwg9hc1ZzAWLO_kQ,"Java Costa",,2015-05-22T20:33:52Z,,,30,3,4,https://yt3.ggpht.com/ytc/AIdro_kHhp8qZy87f43dlsdS3Z6KgZInLGa-7Eph5whiX3c=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Music of Latin America"
382,UCfT-i3LUXFhwSoepInfpThQ,"KSMP JAVA","Inspiração de QSMP, KSMP é um servidor Brasileiro de Minecraft Java que abrigar entre 20/30 pessoas no servidor caso queira participar vá na nossa rede do TikTok ou entre no nosso servidor Discord: https://discord.gg/vfuXVa9uNt",2023-06-28T03:36:03.746009Z,,,419,3,1,https://yt3.ggpht.com/9wochWMMG06ihD6eFRzPfvCsOqlmEfxy2Bq-yhaIfcXJ7siv1oktkFhNfUD219Puk5Cl9spg=s800-c-k-c0x00ffffff-no-rj,,
383,UCrChijg4f9bOCPP5Ishr47g,"Java. craft. video ","More. Videos🫠",2020-10-17T11:41:53.056554Z,,,0,16,0,https://yt3.ggpht.com/LUD4kfFuixChWaXlu2nm9l0OL23S4HM6-FkrAY3SHwyWGP3qcCM7YsaRu0eMu5pMTuP92Thn=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Gaming (parent topic)|Music (parent topic)"
384,UCGA2ABQ_3VDBiRcBYOvUYeA,"Java SpeedRunYT","I love Java ☕️.",2015-05-12T16:14:16Z,,,0,3320,0,https://yt3.ggpht.com/fP67_8lMkiokj_LYjLBgciO9vjKIEEDzIrmQUMTmaFE8R2yrL8Lz2Igz8b8uMgiEg6Mf5eJj=s800-c-k-c0x00ffffff-no-rj,,
385,UC-IlVF2DlvzNlGmMAwFyQ3w,"Liga Java A y B",,2025-12-27T20:57:16.997998Z,,,310,1,3,https://yt3.ggpht.com/4ncZSa1WOkhJ_f5myE8KAXIQVmBCt-vzmKIu16JajOL1zIHPKrqZUaM1er7fadiSO9EL4eQdBpM=s800-c-k-c0x00ffffff-no-rj,,
386,UCH-hD6CqvfkKz1-Ty4mlwjw,"Chewbacca Java","Se você gosta de vlogs, gameplays, tutoriais de alta qualidade, se inscreva no canal, BatataDoce é bom...",2016-05-28T23:25:35Z,,,94,12,5,https://yt3.ggpht.com/ytc/AIdro_k6MLCLAte4lSkXjpXGuC7WRL8zzRZya_iSy9JnpOdc1dc=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
387,UCfnI4dH_OxI5J_hI1guV2Kw,"Lato Java Briguesferio","Se inscrevam curtam compartilhe e mandem desafios whats 19989006599",2018-01-30T23:18:10Z,,,295,6,2,https://yt3.ggpht.com/ytc/AIdro_ktV4zg2UBv6YZ9LfUXjdMR3EM1XsBxOaQ50fDG-Tf11A=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)"
388,UCQ88Bs6TRAtNPL313qC_IgQ,"Gabriel tch java Gnorante",,2025-03-20T16:38:17.119088Z,,,58,1,4,https://yt3.ggpht.com/ytc/AIdro_n729880_hRzWesqCNbjV-S1QJ4_iFXJI0ACNQ_amgCGeUQGLx96oMiJ7gJ4FbIrKVpqA=s800-c-k-c0x00ffffff-no-rj,,"Music (parent topic)|Hip hop music"
